row_index,url,reason,http_status
1143,,no_url,
1144,http://www.actionforchildren.org.uk/our-services/honeycomb-childrens-centre,404_not_found,404
1145,,no_url,
1146,,no_url,
1147,,no_url,
1148,,no_url,
1149,,no_url,
1151,www.horleylp.org.uk/aboutss,host_not_exist,
1152,,no_url,
1153,,no_url,
1154,,no_url,
1155,http://www.eastriding.gov.uk/children-and-families/fish/contact-us/,404_not_found,404
1156,www.islington.gov.uk/childrenscentres,404_not_found,404
1157,www.horsell-village.surrey.sch.uk/badgers/childrenscentre,404_not_found,404
1158,,no_url,
1160,,no_url,
1161,,no_url,
1162,,no_url,
1163,,no_url,
1164,,no_url,
1165,http://www.eastriding.gov.uk/children-and-families/fish/contact-us/,404_not_found,404
1166,http://www.northtyneside.gov.uk/browse.shtml?p_subjectCategory=475,host_not_exist,
1167,,no_url,
1168,,no_url,
1169,,no_url,
1170,,no_url,
1171,,no_url,
1172,,no_url,
1173,www.islington.gov.uk/childrenscentres,404_not_found,404
1174,,no_url,
1176,,no_url,
1177,,no_url,
1178,,no_url,
1179,www.hurstgreenchildrenscentre.co.uk,host_not_exist,
1180,,no_url,
1181,,no_url,
1182,http://www.nottinghamcity.gov.uk/article/22092/Hyson-Green-Childrens-Centre,404_not_found,404
1183,,no_url,
1185,,no_url,
1186,,no_url,
1187,www.mystart.surestart.org,host_not_exist,
1188,www.nehalifaxchildrenscentres.org.uk,host_not_exist,
1189,http://www.nelincs.gov.uk/resident/family-information-and-children-s-centres/find-your-nearest-children-s-centre/immingham-children-centre/,404_not_found,404
1190,,no_url,
1191,,no_url,
1192,,no_url,
1194,,no_url,
1196,,no_url,
1197,,no_url,
1199,,no_url,
1200,http://www.merton.gov.uk/community/childrenscentres/ivygardenscc.htm,404_not_found,404
1201,,no_url,
1202,,no_url,
1204,,no_url,
1205,http://www.gloucestershire.gov.uk/jigsawchildrenscentre,404_not_found,404
1207,,no_url,
1208,,no_url,
1209,,no_url,
1210,n/a,host_not_exist,
1211,http://www.calderdale.gov.uk/education/childcare/childrenscentres/jubilee.html,404_not_found,404
1212,,no_url,
1213,,no_url,
1214,http://huytonchildrenscentres.co.uk/,host_not_exist,
1215,www.islington.gov.uk/childrenscentres,404_not_found,404
1216,,no_url,
1217,not live,error_InvalidURL,
1218,,no_url,
1220,,no_url,
1221,,no_url,
1222,www.childrenatthecentre.org.uk,host_not_exist,
1223,,no_url,
1224,www.kensingtoncc.org.uk,host_not_exist,
1226,,no_url,
1227,,no_url,
1228,www.kestrelschildrenscentre.co.uk,host_not_exist,
1229,,no_url,
1230,www.nehalifaxchildrenscentres.org.uk,host_not_exist,
1231,,no_url,
1232,,no_url,
1233,http://www.doddingtonandkeystonecc.bham.org.uk,host_not_exist,
1234,http://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=2SWFf3da0LI&directorychannel=0,http_403,403
1235,http://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=_ie7O3tc4SE&directorychannel=0,http_403,403
1236,,no_url,
1237,,no_url,
1238,,no_url,
1239,,no_url,
1240,,no_url,
1241,www.blackpool.fsd.org.uk,host_not_exist,
1242,www.kingfisher.childrencentre.org,host_not_exist,
1243,,no_url,
1244,,no_url,
1245,,no_url,
1246,,no_url,
1247,,no_url,
1249,,no_url,
1250,www.gloucestershire.gov.uk/kaleidoscopechildrenscentre,404_not_found,404
1251,N/A,host_not_exist,
1252,,no_url,
1253,www.bournemouth.gov.uk/childrens centres,error_InvalidURL,
1255,http://www.kingsthorpe.childrencentre.org,host_not_exist,
1256,www.westsussex.gov.uk/kingstonbucicfc,404_not_found,404
1257,,no_url,
1258,,no_url,
1259,,no_url,
1260,,no_url,
1261,,no_url,
1262,,no_url,
1263,http://www.gloucestershire.gov.uk/kingswaychildrenscentre,404_not_found,404
1264,http://www.eastriding.gov.uk/children-and-families/fish/contact-us/,404_not_found,404
1265,,no_url,
1267,,no_url,
1268,,no_url,
1269,www.bournemouth.gov.uk/childrens centres,error_InvalidURL,
1270,,no_url,
1272,,no_url,
1273,,no_url,
1274,,no_url,
1275,,no_url,
1278,www.nyfamilies.info,host_not_exist,
1280,,no_url,
1281,n/a,host_not_exist,
1282,,no_url,
1283,,no_url,
1284,,no_url,
1285,n/a,host_not_exist,
1286,,no_url,
1287,,no_url,
1290,,no_url,
1291,,no_url,
1292,www.westsussex.gov.uk/lancingcfc,404_not_found,404
1293,http://www.staffordshire.gov.uk/education/childcare/families/ccentres/South-Staffs/landywood.aspx,404_not_found,404
1294,,no_url,
1295,,no_url,
1296,,no_url,
1298,,no_url,
1299,,no_url,
1300,,no_url,
1303,,no_url,
1304,,no_url,
1306,,no_url,
1307,,no_url,
1308,,no_url,
1309,,no_url,
1310,,no_url,
1311,http://www.gloucestershire.gov.uk/leckhamptonchildrenscentre,404_not_found,404
1312,,no_url,
1313,,no_url,
1314,,no_url,
1315,,no_url,
1316,,no_url,
1317,www.surestartouterwestcc.org.uk,host_not_exist,
1318,,no_url,
1320,,no_url,
1321,,no_url,
1322,,no_url,
1326,,no_url,
1327,,no_url,
1328,,no_url,
1329,,no_url,
1330,,no_url,
1332,,no_url,
1334,,no_url,
1335,,no_url,
1336,,no_url,
1337,,no_url,
1338,,no_url,
1339,,no_url,
1340,,no_url,
1341,http://www.actionforchildren.org.uk/our-services/links-childrens-centre,404_not_found,404
1342,leightonbuzzardchildrenscentre.co.uk/,host_not_exist,
1343,,no_url,
1344,,no_url,
1345,,no_url,
1346,,no_url,
1347,,no_url,
1348,,no_url,
1349,,no_url,
1350,,no_url,
1351,,no_url,
1352,,no_url,
1353,,no_url,
1355,www.somerset.gov.uk/childrenscentres,404_not_found,404
1357,,no_url,
1359,www.somerset.gov.uk/childrenscentres,404_not_found,404
1361,http://www.actionforchildren.org.uk/our-services/little-oaks-and-sunshine-childrens-centre,404_not_found,404
1362,,no_url,
1363,n/a,host_not_exist,
1364,,no_url,
1365,fis@hullcc.gov.uk,host_not_exist,
1366,,no_url,
1367,www.somerset.gov.uk/childrenscentres,404_not_found,404
1368,,no_url,
1369,,no_url,
1370,www.westsussex.gov.uk/littlehamptoncfc,404_not_found,404
1371,,no_url,
1372,,no_url,
1374,,no_url,
1376,http://www.stokeparkschools.org.uk/,host_not_exist,
1378,2nd tel no: 020 8840 3400,error_InvalidURL,
1379,,no_url,
1380,,no_url,
1381,,no_url,
1382,,no_url,
1383,www.gloucestershire.gov.uk/longelmschildrenscentre,404_not_found,404
1385,,no_url,
1386,,no_url,
1388,http://www.thebiglifegroup.com/big-life-families/longsight-sure-start-childrens-centre/,404_not_found,404
1389,,no_url,
1390,,no_url,
1391,https://www.boltonfamilyhubs.org.uk/,host_not_exist,
1392,www.lordswoodschool.co.uk/children-centre,host_not_exist,
1393,www.loseleyfieldscc.com,host_not_exist,
1394,,no_url,
1395,,no_url,
1396,,no_url,
1398,,no_url,
1399,www.keighley.childrencentres.org.uk,host_not_exist,
1400,www.walthamstowwestcc.org,host_not_exist,
1401,,no_url,
1402,,no_url,
1403,,no_url,
1404,,no_url,
1405,,no_url,
1406,,no_url,
1407,,no_url,
1408,,no_url,
1409,,no_url,
1413,,no_url,
1414,,no_url,
1415,,no_url,
1416,,no_url,
1417,,no_url,
1418,,no_url,
1419,,no_url,
1420,,no_url,
1421,,no_url,
1422,,no_url,
1424,,no_url,
1425,,no_url,
1426,,no_url,
1429,,no_url,
1430,,no_url,
1431,,no_url,
1432,,no_url,
1433,,no_url,
1434,,no_url,
1435,,no_url,
1436,,no_url,
1437,,no_url,
1438,,no_url,
1439,,no_url,
1440,http://www.actionforchildren.org.uk/our-services/maple-vue-childrens-centre,404_not_found,404
1441,,no_url,
1442,www.maplesnursery.com,host_not_exist,
1443,,no_url,
1445,,no_url,
1446,fis@hullcc.gov.uk,host_not_exist,
1447,www.islington.gov.uk/childrenscentres,404_not_found,404
1448,,no_url,
1449,,no_url,
1450,,no_url,
1452,,no_url,
1453,,no_url,
1454,http://www.eastriding.gov.uk/children-and-families/fish/contact-us/,404_not_found,404
1455,,no_url,
1456,,no_url,
1458,,no_url,
1459,www.surestartcat.org.uk,host_not_exist,
1460,http://www.eastriding.gov.uk/children-and-families/fish/contact-us/,404_not_found,404
1461,,no_url,
1463,,no_url,
1464,,no_url,
1465,,no_url,
1467,,no_url,
1468,under construction,error_InvalidURL,
1469,,no_url,
1470,,no_url,
1471,,no_url,
1472,,no_url,
1473,,no_url,
1474,,no_url,
1475,www.maypolechildrenscentre.co.uk,host_not_exist,
1477,,no_url,
1478,,no_url,
1480,,no_url,
1482,http://www.nottinghamcity.gov.uk/article/22093/The-Meadows-Childrens-Centre,404_not_found,404
1483,,no_url,
1484,,no_url,
1485,,no_url,
1487,,no_url,
1488,,no_url,
1489,,no_url,
1490,,no_url,
1491,,no_url,
1492,under construction,error_InvalidURL,
1493,,no_url,
1494,www.blackpool.fsd.org.uk,host_not_exist,
1495,http://www3.hants.gov.uk/childrens-services/merryfields-cc.htm,http_403,403
1496,http://www.actionforchildren.org.uk/our-services/little-petals-and-merry-go-round-and-happy-valley-childrens-centre,404_not_found,404
1497,,no_url,
1498,,no_url,
1499,,no_url,
1501,,no_url,
1503,,no_url,
1505,,no_url,
1506,www.mierscourt.childrencentre.org,host_not_exist,
1507,,no_url,
1510,http://www.actionforchildren.org.uk/our-services/mill-hill-and-small-steps-and-crookhorn-lane-childrens-centre,404_not_found,404
1511,N/A,host_not_exist,
1512,,no_url,
1513,http://sid.southampton.gov.uk/kb5/southampton/directory/family.page?familychannel=2,host_not_exist,
1514,,no_url,
1515,www.surestartmillmead.org.uk,host_not_exist,
1516,,no_url,
1517,,no_url,
1518,,no_url,
1520,,no_url,
1521,n/a,host_not_exist,
1522,,no_url,
1523,,no_url,
1524,,no_url,
1527,,no_url,
1528,,no_url,
1529,,no_url,
1530,,no_url,
1531,,no_url,
1532,,no_url,
1533,,no_url,
1534,,no_url,
1537,www.islington.gov.uk/childrenscentres,404_not_found,404
1540,,no_url,
1542,,no_url,
1543,,no_url,
1544,,no_url,
1545,,no_url,
1546,,no_url,
1549,,no_url,
1552,,no_url,
1555,,no_url,
1556,www.muathtrust.com,host_not_exist,
1557,,no_url,
1558,,no_url,
1559,,no_url,
1560,,no_url,
1561,www.mytchett.childrencentre.org,host_not_exist,
1563,http://www.gloucestershire.gov.uk/nailsworthchildrenscentre,404_not_found,404
1564,,no_url,
1565,www.narscc.co.uk,host_not_exist,
1566,,no_url,
1567,,no_url,
1568,,no_url,
1569,,no_url,
1570,,no_url,
1571,,no_url,
1572,via sefton gov.uk,error_InvalidURL,
1573,,no_url,
1574,,no_url,
1576,,no_url,
1579,http://huytonchildrenscentres.co.uk/,host_not_exist,
1580,,no_url,
1581,,no_url,
1582,,no_url,
1583,www.islington.gov.uk/childrenscentres,404_not_found,404
1584,,no_url,
1585,www.islington.gov.uk/childrenscentres,404_not_found,404
1586,http://www.calderdale.gov.uk/education/childcare/childrenscentres/newroad.html,404_not_found,404
1587,n/a,host_not_exist,
1588,,no_url,
1589,,no_url,
1591,www.surestartouterwestcc.org.uk,host_not_exist,
1593,,no_url,
1594,www.surestartouterwestcc.org.uk,host_not_exist,
1595,,no_url,
1596,www.surestartnewcastlecc.org.uk,host_not_exist,
1597,http://www.staffordshire.gov.uk/education/childcare/families/ccentres/NewcastleDistrict/newcastle/home.aspx,404_not_found,404
1598,,no_url,
1599,n/a,host_not_exist,
1600,,no_url,
1601,http://www.merton.gov.uk/community/childrenscentres/newminstercc.htm,404_not_found,404
1602,www.leytonchildrencentre.org,host_not_exist,
1605,,no_url,
1606,,no_url,
1607,,no_url,
1608,,no_url,
1611,,no_url,
1613,n/a,host_not_exist,
1614,www.hertsfamilycentres.org,error_timeout,
1616,www.hertsfamilycentres.org.uk,host_not_exist,
1617,www.hertsfamilycentres.org.uk,host_not_exist,
1618,www.hertsfamilycentres.org,error_timeout,
1621,www.hertsfamilycentres.org,error_timeout,
1622,www.hertsfamilycentres.org,error_timeout,
1624,,no_url,
1625,http://www.gloucestershire.gov.uk/Noahsarkyorkroadchildrenscentre,404_not_found,404
1626,http://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=lVY4RqFjYx8&directorychannel=0,http_403,403
1627,www.suttonchildren.org.uk,host_not_exist,
1628,,no_url,
1629,,no_url,
1630,,no_url,
1631,,no_url,
1632,http://www.bexley.gov.uk/index.aspx?articleid=3241,404_not_found,404
1633,,no_url,
1634,,no_url,
1635,,no_url,
1636,,no_url,
1637,www.nyfamilies.info,host_not_exist,
1638,http://www.bexley.gov.uk/index.aspx?articleid=3241,404_not_found,404
1640,,no_url,
1641,,no_url,
1642,,no_url,
1643,,no_url,
1644,www.islington.gov.uk/childrenscentres,404_not_found,404
1645,,no_url,
1646,,no_url,
1647,www.surestartnorthcc.org,host_not_exist,
1648,,no_url,
1650,http://sid.southampton.gov.uk/kb5/southampton/directory/family.page?familychannel=2,host_not_exist,
1651,http://www.westberks.gov.uk/index.aspx?articleid=21501,404_not_found,404
1654,,no_url,
1656,,no_url,
1657,www.nyfamilies.info,host_not_exist,
1658,http://www.bexley.gov.uk/index.aspx?articleid=3241,404_not_found,404
1659,,no_url,
1661,www.nyfamilies.info,host_not_exist,
1662,www.surestartnorthcc.org.uk,host_not_exist,
1663,,no_url,
1664,,no_url,
1665,http://www.bexley.gov.uk/index.aspx?articleid=3241,404_not_found,404
1666,http://www.gloucestershire.gov.uk/northwayandashchurchchildrenscentre,404_not_found,404
1667,http://www.kirkby.childrencentres.org/,host_not_exist,
1668,,no_url,
1669,www.nelincs.gov.uk/children-and-families/family-information-service/children'scentres,404_not_found,404
1670,,no_url,
1672,,no_url,
1673,www.halewoodchildrenscentre.co.uk,host_not_exist,
1674,,no_url,
1675,,no_url,
1676,,no_url,
1677,,no_url,
1678,n/a,host_not_exist,
1679,,no_url,
1680,www.somerset.gov.uk/childrenscentres,404_not_found,404
1681,www.oaklands.medway.sch.uk/children-centre,404_not_found,404
1682,www.foxhollies.childrencentre.org,host_not_exist,
1683,www.bracknell-forest.gov.uk/childrenscentres,error_timeout,
1684,,no_url,
1685,,no_url,
1686,,no_url,
1687,,no_url,
1688,,no_url,
1689,,no_url,
1690,http://www.actionforchildren.org.uk/our-services/octopus-childrens-centre,404_not_found,404
1691,,no_url,
1692,,no_url,
1693,,no_url,
1694,,no_url,
1695,,no_url,
1697,under construction,error_InvalidURL,
1698,www.boroughofpoole.com/childrenscentres,host_not_exist,
1699,,no_url,
1700,,no_url,
1701,,no_url,
1702,http://www.littlehayeschildrenscentre.ik.org/home.ikml,host_not_exist,
1703,,no_url,
1704,,no_url,
1705,,no_url,
1706,,no_url,
1707,www.oliverthomas.sch.uk,host_not_exist,
1708,,no_url,
1709,shefforddistrictcc.org.uk,host_not_exist,
1710,,no_url,
1711,,no_url,
1712,,no_url,
1713,,no_url,
1715,,no_url,
1716,,no_url,
1717,,no_url,
1721,,no_url,
1722,,no_url,
1723,www.newcastleeast.childrencentres.org,host_not_exist,
1726,www.nehalifaxchildrenscentres.org.uk,host_not_exist,
1727,,no_url,
1728,,no_url,
1729,http://www.actionforchildren.org.uk/our-services/snowdrops-childrens-centre,404_not_found,404
1730,,no_url,
1731,www.stronclosenscc.org.uk,host_not_exist,
1732,http://www.actionforchildren.org.uk/our-services/owls-childrens-centre,404_not_found,404
1733,www.boltonfamilyhubs.org.uk,host_not_exist,
1734,,no_url,
1735,,no_url,
1736,,no_url,
1737,,no_url,
1738,,no_url,
1739,,no_url,
1740,http://www.gloucestershire.gov.uk/painswickchildrenscentre,404_not_found,404
1741,,no_url,
1742,www.surestartpalfrey.co.uk,host_not_exist,
1743,www.islington.gov.uk/childrenscentres,404_not_found,404
1744,,no_url,
1745,,no_url,
1746,,no_url,
1747,,no_url,
1748,,no_url,
1749,,no_url,
1750,,no_url,
1752,,no_url,
1753,,no_url,
1754,,no_url,
1755,,no_url,
1756,http://www.gloucestershire.gov.uk/parliamentchildr,404_not_found,404
1758,,no_url,
1759,,no_url,
1760,http://www.southglos.gov.uk,error_timeout,
1761,,no_url,
1762,,no_url,
1763,,no_url,
1764,,no_url,
1765,,no_url,
1766,,no_url,
1767,,no_url,
1768,familyhubs.bedford.gov.uk,error_timeout,
1769,peartreechildrenscentre.co.uk,host_not_exist,
1770,,no_url,
1771,,no_url,
1772,,no_url,
1773,,no_url,
1774,http://www.actionforchildren.org.uk/our-services/pebbles-childrens-centre,404_not_found,404
1775,,no_url,
1776,,no_url,
1777,https://pemburyhouse.haringey.sch.uk,host_not_exist,
1778,,no_url,
1779,,no_url,
1780,,no_url,
1781,,no_url,
1782,,no_url,
1783,,no_url,
1784,,no_url,
1785,,no_url,
1787,,no_url,
1788,,no_url,
1789,,no_url,
1790,,no_url,
1791,,no_url,
1792,,no_url,
1793,www.whistonchildrenscentre.co.uk,host_not_exist,
1794,www.pictoncc.org.uk,host_not_exist,
1795,,no_url,
1796,familyhubs.bedford.gov.uk,error_timeout,
1797,www.pineridgeandlorraine.co.uk,host_not_exist,
1798,,no_url,
1799,,no_url,
1800,,no_url,
1802,,no_url,
1803,,no_url,
1804,https://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=WHbKV2qcfN8&directorychannel=10,http_403,403
1805,,no_url,
1806,http://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=1yH4HuBGXQA&directorychannel=0,http_403,403
1807,http://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=1k8a0KQg9R8&directorychannel=0,http_403,403
1808,http://www.plymouthonlinedirectory.com/kb5/plymouth/directory/service.page?id=9PcnU0quuso&directorychannel=0,http_403,403
1809,http://www.eastriding.gov.uk/children-and-families/fish/contact-us/,404_not_found,404
1810,,no_url,
1811,www.bcpcouncil.gov.uk/childrenscentres,404_not_found,404
1812,,no_url,
1813,,no_url,
1814,,no_url,
1816,www.poplarstreet.tameside.sch.uk,host_not_exist,
1817,http://www.actionforchildren.org.uk/our-services/poppies-and-water-meadow-childrens-centre,404_not_found,404
1818,,no_url,
1819,,no_url,
1820,,no_url,
1821,www.childrenscentre.potters-gate.surrey.sch.uk,host_not_exist,
1822,,no_url,
1823,,no_url,
1824,,no_url,
1825,,no_url,
1826,,no_url,
1827,,no_url,
1828,https://www.brent.gov.uk/children-young-people-and-families/support-for-parents-and-families/family-wellbeing-centres/preston-park-family-wellbeing-centre,http_403,403
1829,,no_url,
1832,,no_url,
1833,,no_url,
1835,,no_url,
1836,fis@hullcc.gov.uk,host_not_exist,
1837,,no_url,
1838,,no_url,
1839,,no_url,
